payment_id,customer_id,staff_id,rental_id,amount,payment_date,first_name,last_name,email
17759,405,2,2654,3.99,2007-02-19 09:06:20,LEONARD,SCHOFIELD,leonard.schofield@sakilacustomer.org
17760,405,1,3240,4.99,2007-02-21 01:21:43,LEONARD,SCHOFIELD,leonard.schofield@sakilacustomer.org
17761,405,1,3253,5.99,2007-02-21 01:54:03,LEONARD,SCHOFIELD,leonard.schofield@sakilacustomer.org
17762,406,1,2113,4.99,2007-02-17 18:26:12,NATHAN,RUNYON,nathan.runyon@sakilacustomer.org
17763,406,2,2150,3.99,2007-02-17 21:19:02,NATHAN,RUNYON,nathan.runyon@sakilacustomer.org
17764,406,1,2241,2.99,2007-02-18 03:00:07,NATHAN,RUNYON,nathan.runyon@sakilacustomer.org
17765,406,2,2325,0.99,2007-02-18 08:36:33,NATHAN,RUNYON,nathan.runyon@sakilacustomer.org
17766,406,2,2585,0.99,2007-02-19 03:33:29,NATHAN,RUNYON,nathan.runyon@sakilacustomer.org
17767,406,1,3186,7.99,2007-02-20 21:32:46,NATHAN,RUNYON,nathan.runyon@sakilacustomer.org
17768,406,1,3306,4.99,2007-02-21 06:15:24,NATHAN,RUNYON,nathan.runyon@sakilacustomer.org
17769,407,1,1698,2.99,2007-02-16 11:33:08,DALE,RATCLIFF,dale.ratcliff@sakilacustomer.org
17770,407,2,2597,0.99,2007-02-19 04:22:12,DALE,RATCLIFF,dale.ratcliff@sakilacustomer.org
17771,408,2,2479,4.99,2007-02-18 19:31:34,MANUEL,MURRELL,manuel.murrell@sakilacustomer.org
17772,408,1,2564,2.99,2007-02-19 02:09:36,MANUEL,MURRELL,manuel.murrell@sakilacustomer.org
17773,408,2,2728,2.99,2007-02-19 13:32:30,MANUEL,MURRELL,manuel.murrell@sakilacustomer.org
17774,409,2,1226,5.99,2007-02-15 02:14:36,RODNEY,MOELLER,rodney.moeller@sakilacustomer.org
17776,410,1,1514,2.99,2007-02-15 21:26:00,CURTIS,IRBY,curtis.irby@sakilacustomer.org
17777,410,1,2073,2.99,2007-02-17 15:02:25,CURTIS,IRBY,curtis.irby@sakilacustomer.org
17778,410,1,2255,4.99,2007-02-18 03:49:38,CURTIS,IRBY,curtis.irby@sakilacustomer.org
17779,410,2,2400,5.99,2007-02-18 14:39:12,CURTIS,IRBY,curtis.irby@sakilacustomer.org
17780,410,2,2971,0.99,2007-02-20 06:24:26,CURTIS,IRBY,curtis.irby@sakilacustomer.org
17781,410,1,3249,4.99,2007-02-21 01:41:45,CURTIS,IRBY,curtis.irby@sakilacustomer.org
17782,411,1,1985,0.99,2007-02-17 09:00:03,NORMAN,CURRIER,norman.currier@sakilacustomer.org
17783,411,2,1997,2.99,2007-02-17 09:48:09,NORMAN,CURRIER,norman.currier@sakilacustomer.org
17784,411,2,2712,0.99,2007-02-19 12:48:39,NORMAN,CURRIER,norman.currier@sakilacustomer.org
17785,412,1,3292,2.99,2007-02-21 05:27:37,ALLEN,BUTTERFIELD,allen.butterfield@sakilacustomer.org
17786,413,2,2130,5.99,2007-02-17 19:29:10,MARVIN,YEE,marvin.yee@sakilacustomer.org
17787,413,2,2545,4.99,2007-02-19 00:52:02,MARVIN,YEE,marvin.yee@sakilacustomer.org
17788,414,1,2246,4.99,2007-02-18 03:22:55,VINCENT,RALSTON,vincent.ralston@sakilacustomer.org
17790,414,1,3318,5.99,2007-02-21 06:51:31,VINCENT,RALSTON,vincent.ralston@sakilacustomer.org
17791,415,2,1867,4.99,2007-02-17 00:30:03,GLENN,PULLEN,glenn.pullen@sakilacustomer.org
17792,415,1,3211,2.99,2007-02-20 23:29:55,GLENN,PULLEN,glenn.pullen@sakilacustomer.org
17793,416,2,1158,2.99,2007-02-14 21:21:59,JEFFERY,PINSON,jeffery.pinson@sakilacustomer.org
17794,416,1,1343,4.99,2007-02-15 10:55:45,JEFFERY,PINSON,jeffery.pinson@sakilacustomer.org
17795,416,2,1553,0.99,2007-02-16 00:31:10,JEFFERY,PINSON,jeffery.pinson@sakilacustomer.org
17796,416,2,1596,2.99,2007-02-16 03:59:24,JEFFERY,PINSON,jeffery.pinson@sakilacustomer.org
17797,416,2,1771,0.99,2007-02-16 16:40:43,JEFFERY,PINSON,jeffery.pinson@sakilacustomer.org
17798,417,1,1921,3.99,2007-02-17 04:32:42,TRAVIS,ESTEP,travis.estep@sakilacustomer.org
17799,418,1,2825,2.99,2007-02-19 19:00:45,JEFF,EAST,jeff.east@sakilacustomer.org
17800,418,2,2943,2.99,2007-02-20 04:11:31,JEFF,EAST,jeff.east@sakilacustomer.org
17801,418,2,2969,2.99,2007-02-20 06:12:53,JEFF,EAST,jeff.east@sakilacustomer.org
17802,419,2,2793,2.99,2007-02-19 17:21:03,CHAD,CARBONE,chad.carbone@sakilacustomer.org
17803,420,2,2672,3.99,2007-02-19 10:10:30,JACOB,LANCE,jacob.lance@sakilacustomer.org
17804,420,1,2698,0.99,2007-02-19 11:57:37,JACOB,LANCE,jacob.lance@sakilacustomer.org
17805,420,1,2726,0.99,2007-02-19 13:30:46,JACOB,LANCE,jacob.lance@sakilacustomer.org
17806,421,1,1693,4.99,2007-02-16 11:08:17,LEE,HAWKS,lee.hawks@sakilacustomer.org
17807,421,2,2407,2.99,2007-02-18 15:19:07,LEE,HAWKS,lee.hawks@sakilacustomer.org
17808,421,1,3170,4.99,2007-02-20 20:31:20,LEE,HAWKS,lee.hawks@sakilacustomer.org
17809,422,1,1846,0.99,2007-02-16 22:31:10,MELVIN,ELLINGTON,melvin.ellington@sakilacustomer.org
17810,422,1,1897,4.99,2007-02-17 02:54:49,MELVIN,ELLINGTON,melvin.ellington@sakilacustomer.org
17811,422,2,2747,2.99,2007-02-19 14:50:33,MELVIN,ELLINGTON,melvin.ellington@sakilacustomer.org
17812,422,1,2778,5.99,2007-02-19 16:46:38,MELVIN,ELLINGTON,melvin.ellington@sakilacustomer.org
17813,423,1,1504,3.99,2007-02-15 20:36:32,ALFRED,CASILLAS,alfred.casillas@sakilacustomer.org
17814,423,2,1827,0.99,2007-02-16 20:23:06,ALFRED,CASILLAS,alfred.casillas@sakilacustomer.org
17815,423,1,2600,6.99,2007-02-19 04:35:51,ALFRED,CASILLAS,alfred.casillas@sakilacustomer.org
17816,423,2,2758,6.99,2007-02-19 15:33:01,ALFRED,CASILLAS,alfred.casillas@sakilacustomer.org
17818,424,2,3044,4.99,2007-02-20 11:07:15,KYLE,SPURLOCK,kyle.spurlock@sakilacustomer.org
17819,424,1,3166,6.99,2007-02-20 20:00:58,KYLE,SPURLOCK,kyle.spurlock@sakilacustomer.org
17820,424,2,3404,0.99,2007-02-21 14:26:18,KYLE,SPURLOCK,kyle.spurlock@sakilacustomer.org
17821,425,1,3276,6.99,2007-02-21 04:04:18,FRANCIS,SIKES,francis.sikes@sakilacustomer.org
17822,426,1,1709,6.99,2007-02-16 12:38:41,BRADLEY,MOTLEY,bradley.motley@sakilacustomer.org
17823,426,1,1842,7.99,2007-02-16 22:14:25,BRADLEY,MOTLEY,bradley.motley@sakilacustomer.org
17824,426,1,2204,2.99,2007-02-18 00:40:04,BRADLEY,MOTLEY,bradley.motley@sakilacustomer.org
17825,426,1,2804,0.99,2007-02-19 17:53:20,BRADLEY,MOTLEY,bradley.motley@sakilacustomer.org
17826,426,1,3243,0.99,2007-02-21 01:28:37,BRADLEY,MOTLEY,bradley.motley@sakilacustomer.org
17827,427,1,1342,5.99,2007-02-15 10:54:47,JESUS,MCCARTNEY,jesus.mccartney@sakilacustomer.org
17828,427,2,1628,3.99,2007-02-16 06:21:21,JESUS,MCCARTNEY,jesus.mccartney@sakilacustomer.org
17829,427,1,1648,5.99,2007-02-16 07:45:33,JESUS,MCCARTNEY,jesus.mccartney@sakilacustomer.org
17830,427,1,1857,1.99,2007-02-16 23:41:24,JESUS,MCCARTNEY,jesus.mccartney@sakilacustomer.org
17831,427,2,2466,0.99,2007-02-18 18:47:08,JESUS,MCCARTNEY,jesus.mccartney@sakilacustomer.org
17832,428,1,1227,3.99,2007-02-15 02:18:29,HERBERT,KRUGER,herbert.kruger@sakilacustomer.org
17833,428,2,1471,2.99,2007-02-15 19:21:52,HERBERT,KRUGER,herbert.kruger@sakilacustomer.org
17834,428,1,1601,3.99,2007-02-16 04:39:39,HERBERT,KRUGER,herbert.kruger@sakilacustomer.org
17835,428,1,2677,2.99,2007-02-19 10:30:25,HERBERT,KRUGER,herbert.kruger@sakilacustomer.org
17836,428,2,3377,0.99,2007-02-21 12:19:38,HERBERT,KRUGER,herbert.kruger@sakilacustomer.org
17837,429,2,1781,5.99,2007-02-16 17:48:50,FREDERICK,ISBELL,frederick.isbell@sakilacustomer.org
17838,429,2,1798,2.99,2007-02-16 18:44:41,FREDERICK,ISBELL,frederick.isbell@sakilacustomer.org
17839,429,2,1916,7.99,2007-02-17 03:58:25,FREDERICK,ISBELL,frederick.isbell@sakilacustomer.org
17840,429,1,3409,2.99,2007-02-21 14:46:04,FREDERICK,ISBELL,frederick.isbell@sakilacustomer.org
17841,430,2,1207,0.99,2007-02-15 00:55:34,RAY,HOULE,ray.houle@sakilacustomer.org
17842,430,1,1274,2.99,2007-02-15 06:21:18,RAY,HOULE,ray.houle@sakilacustomer.org
17843,430,1,1538,2.99,2007-02-15 23:34:16,RAY,HOULE,ray.houle@sakilacustomer.org
17844,430,1,1759,6.99,2007-02-16 16:15:03,RAY,HOULE,ray.houle@sakilacustomer.org
17845,430,2,2892,0.99,2007-02-20 00:35:05,RAY,HOULE,ray.houle@sakilacustomer.org
17846,430,2,3153,0.99,2007-02-20 19:12:41,RAY,HOULE,ray.houle@sakilacustomer.org
17847,431,2,1561,2.99,2007-02-16 01:09:56,JOEL,FRANCISCO,joel.francisco@sakilacustomer.org
17848,431,1,2096,4.99,2007-02-17 17:01:30,JOEL,FRANCISCO,joel.francisco@sakilacustomer.org
17849,431,1,2269,3.99,2007-02-18 04:49:20,JOEL,FRANCISCO,joel.francisco@sakilacustomer.org
17850,431,2,2281,4.99,2007-02-18 05:15:55,JOEL,FRANCISCO,joel.francisco@sakilacustomer.org
17851,431,2,2761,2.99,2007-02-19 15:50:43,JOEL,FRANCISCO,joel.francisco@sakilacustomer.org
17852,431,2,3304,6.99,2007-02-21 06:12:06,JOEL,FRANCISCO,joel.francisco@sakilacustomer.org
17854,432,2,1180,5.99,2007-02-14 23:07:27,EDWIN,BURK,edwin.burk@sakilacustomer.org
17855,432,2,1597,2.99,2007-02-16 04:15:29,EDWIN,BURK,edwin.burk@sakilacustomer.org
17856,432,2,3194,4.99,2007-02-20 22:28:23,EDWIN,BURK,edwin.burk@sakilacustomer.org
17857,434,1,1225,0.99,2007-02-15 02:14:01,EDDIE,TOMLIN,eddie.tomlin@sakilacustomer.org
17858,434,2,1584,5.99,2007-02-16 03:19:16,EDDIE,TOMLIN,eddie.tomlin@sakilacustomer.org
17859,434,2,2415,7.99,2007-02-18 15:31:08,EDDIE,TOMLIN,eddie.tomlin@sakilacustomer.org
17860,434,1,2430,3.99,2007-02-18 16:20:12,EDDIE,TOMLIN,eddie.tomlin@sakilacustomer.org
17861,434,1,2494,3.99,2007-02-18 20:43:35,EDDIE,TOMLIN,eddie.tomlin@sakilacustomer.org
17862,434,1,3014,2.99,2007-02-20 09:13:46,EDDIE,TOMLIN,eddie.tomlin@sakilacustomer.org
17863,434,2,3037,2.99,2007-02-20 10:56:29,EDDIE,TOMLIN,eddie.tomlin@sakilacustomer.org
17864,435,2,1443,0.99,2007-02-15 17:26:17,RICKY,SHELBY,ricky.shelby@sakilacustomer.org
17865,435,1,2984,0.99,2007-02-20 07:12:10,RICKY,SHELBY,ricky.shelby@sakilacustomer.org
17867,437,2,2239,5.99,2007-02-18 02:52:20,RANDALL,NEUMANN,randall.neumann@sakilacustomer.org
17868,437,1,2792,2.99,2007-02-19 17:20:51,RANDALL,NEUMANN,randall.neumann@sakilacustomer.org
17869,437,2,3265,2.99,2007-02-21 02:51:39,RANDALL,NEUMANN,randall.neumann@sakilacustomer.org
17870,438,1,1431,4.99,2007-02-15 16:54:55,BARRY,LOVELACE,barry.lovelace@sakilacustomer.org
17871,438,2,1779,0.99,2007-02-16 17:23:37,BARRY,LOVELACE,barry.lovelace@sakilacustomer.org
17872,438,2,2206,0.99,2007-02-18 00:43:11,BARRY,LOVELACE,barry.lovelace@sakilacustomer.org
17873,438,1,2591,4.99,2007-02-19 04:00:48,BARRY,LOVELACE,barry.lovelace@sakilacustomer.org
17874,438,1,3315,4.99,2007-02-21 06:45:30,BARRY,LOVELACE,barry.lovelace@sakilacustomer.org
17875,438,2,3368,0.99,2007-02-21 11:47:04,BARRY,LOVELACE,barry.lovelace@sakilacustomer.org
17876,439,1,1264,4.99,2007-02-15 05:28:05,ALEXANDER,FENNELL,alexander.fennell@sakilacustomer.org
17877,439,2,1557,0.99,2007-02-16 00:57:01,ALEXANDER,FENNELL,alexander.fennell@sakilacustomer.org
17878,439,2,2097,4.99,2007-02-17 17:08:30,ALEXANDER,FENNELL,alexander.fennell@sakilacustomer.org
17879,439,1,2621,2.99,2007-02-19 06:35:57,ALEXANDER,FENNELL,alexander.fennell@sakilacustomer.org
17880,439,1,2992,2.99,2007-02-20 07:40:17,ALEXANDER,FENNELL,alexander.fennell@sakilacustomer.org
17881,439,1,3294,6.99,2007-02-21 05:31:49,ALEXANDER,FENNELL,alexander.fennell@sakilacustomer.org
17882,441,1,1602,4.99,2007-02-16 04:41:06,MARIO,CHEATHAM,mario.cheatham@sakilacustomer.org
17883,441,2,2328,4.99,2007-02-18 08:45:47,MARIO,CHEATHAM,mario.cheatham@sakilacustomer.org
17884,442,1,1251,5.99,2007-02-15 04:27:21,LEROY,BUSTAMANTE,leroy.bustamante@sakilacustomer.org
17885,442,2,1358,0.99,2007-02-15 11:57:14,LEROY,BUSTAMANTE,leroy.bustamante@sakilacustomer.org
17887,442,1,1774,2.99,2007-02-16 16:56:18,LEROY,BUSTAMANTE,leroy.bustamante@sakilacustomer.org
17888,443,1,2871,2.99,2007-02-19 22:56:15,FRANCISCO,SKIDMORE,francisco.skidmore@sakilacustomer.org
17889,444,1,1239,0.99,2007-02-15 03:21:27,MARCUS,HIDALGO,marcus.hidalgo@sakilacustomer.org
17890,444,2,1397,3.99,2007-02-15 14:53:52,MARCUS,HIDALGO,marcus.hidalgo@sakilacustomer.org
17891,444,2,1441,1.99,2007-02-15 17:22:47,MARCUS,HIDALGO,marcus.hidalgo@sakilacustomer.org
17892,444,1,2551,4.99,2007-02-19 01:19:30,MARCUS,HIDALGO,marcus.hidalgo@sakilacustomer.org
17893,444,2,3301,7.99,2007-02-21 06:00:51,MARCUS,HIDALGO,marcus.hidalgo@sakilacustomer.org
17894,444,2,3415,5.99,2007-02-21 15:28:15,MARCUS,HIDALGO,marcus.hidalgo@sakilacustomer.org
17895,446,1,2248,4.99,2007-02-18 03:28:14,THEODORE,CULP,theodore.culp@sakilacustomer.org
17896,446,2,2335,3.99,2007-02-18 09:28:02,THEODORE,CULP,theodore.culp@sakilacustomer.org
17897,446,2,2520,6.99,2007-02-18 22:57:26,THEODORE,CULP,theodore.culp@sakilacustomer.org
17898,446,2,2710,0.99,2007-02-19 12:32:22,THEODORE,CULP,theodore.culp@sakilacustomer.org
17899,446,1,3060,2.99,2007-02-20 12:15:46,THEODORE,CULP,theodore.culp@sakilacustomer.org
17900,446,2,3168,0.99,2007-02-20 20:14:27,THEODORE,CULP,theodore.culp@sakilacustomer.org
17901,447,2,1230,0.99,2007-02-15 02:32:35,CLIFFORD,BOWENS,clifford.bowens@sakilacustomer.org
17902,447,2,1890,2.99,2007-02-17 02:34:39,CLIFFORD,BOWENS,clifford.bowens@sakilacustomer.org
17903,447,1,2025,4.99,2007-02-17 11:32:26,CLIFFORD,BOWENS,clifford.bowens@sakilacustomer.org
17904,447,2,2285,4.99,2007-02-18 05:29:20,CLIFFORD,BOWENS,clifford.bowens@sakilacustomer.org
17905,448,1,1313,5.99,2007-02-15 08:47:00,MIGUEL,BETANCOURT,miguel.betancourt@sakilacustomer.org
17906,448,2,1823,7.99,2007-02-16 20:16:42,MIGUEL,BETANCOURT,miguel.betancourt@sakilacustomer.org
17907,448,2,2697,0.99,2007-02-19 11:57:34,MIGUEL,BETANCOURT,miguel.betancourt@sakilacustomer.org
17908,448,2,3225,3.99,2007-02-21 00:45:21,MIGUEL,BETANCOURT,miguel.betancourt@sakilacustomer.org
17909,448,2,3347,5.99,2007-02-21 09:36:58,MIGUEL,BETANCOURT,miguel.betancourt@sakilacustomer.org
17910,449,2,1295,4.99,2007-02-15 07:45:46,OSCAR,AQUINO,oscar.aquino@sakilacustomer.org
17911,449,1,2348,0.99,2007-02-18 10:44:09,OSCAR,AQUINO,oscar.aquino@sakilacustomer.org
17912,449,2,2970,2.99,2007-02-20 06:20:17,OSCAR,AQUINO,oscar.aquino@sakilacustomer.org
17913,450,2,1639,4.99,2007-02-16 07:02:05,JAY,ROBB,jay.robb@sakilacustomer.org
17914,450,1,1739,0.99,2007-02-16 14:38:04,JAY,ROBB,jay.robb@sakilacustomer.org
17915,450,2,1914,2.99,2007-02-17 03:54:20,JAY,ROBB,jay.robb@sakilacustomer.org
17916,450,2,2278,0.99,2007-02-18 05:06:23,JAY,ROBB,jay.robb@sakilacustomer.org
17917,450,1,2501,4.99,2007-02-18 21:38:37,JAY,ROBB,jay.robb@sakilacustomer.org
17918,450,1,2626,2.99,2007-02-19 06:57:10,JAY,ROBB,jay.robb@sakilacustomer.org
17919,450,1,3155,4.99,2007-02-20 19:31:04,JAY,ROBB,jay.robb@sakilacustomer.org
17920,451,1,1202,0.99,2007-02-15 00:36:30,JIM,REA,jim.rea@sakilacustomer.org
17921,451,1,1851,0.99,2007-02-16 23:00:52,JIM,REA,jim.rea@sakilacustomer.org
17922,451,1,1940,6.99,2007-02-17 06:10:48,JIM,REA,jim.rea@sakilacustomer.org
17923,451,1,2671,1.99,2007-02-19 10:01:37,JIM,REA,jim.rea@sakilacustomer.org
17924,451,1,2909,3.99,2007-02-20 01:47:36,JIM,REA,jim.rea@sakilacustomer.org
17925,451,2,2917,0.99,2007-02-20 02:37:01,JIM,REA,jim.rea@sakilacustomer.org
17926,451,1,3316,6.99,2007-02-21 06:48:44,JIM,REA,jim.rea@sakilacustomer.org
17927,452,2,1203,4.99,2007-02-15 00:37:28,TOM,MILNER,tom.milner@sakilacustomer.org
17928,452,1,1512,5.99,2007-02-15 21:21:29,TOM,MILNER,tom.milner@sakilacustomer.org
17929,452,1,1794,3.99,2007-02-16 18:37:03,TOM,MILNER,tom.milner@sakilacustomer.org
17930,452,1,2263,0.99,2007-02-18 04:26:13,TOM,MILNER,tom.milner@sakilacustomer.org
17931,452,2,2266,4.99,2007-02-18 04:33:28,TOM,MILNER,tom.milner@sakilacustomer.org
17932,452,1,2504,0.99,2007-02-18 21:48:19,TOM,MILNER,tom.milner@sakilacustomer.org
17933,452,2,2661,0.99,2007-02-19 09:19:18,TOM,MILNER,tom.milner@sakilacustomer.org
17934,453,2,2852,5.99,2007-02-19 21:37:16,CALVIN,MARTEL,calvin.martel@sakilacustomer.org
17935,453,1,2853,7.99,2007-02-19 21:38:07,CALVIN,MARTEL,calvin.martel@sakilacustomer.org
17936,453,2,2887,4.99,2007-02-20 00:08:09,CALVIN,MARTEL,calvin.martel@sakilacustomer.org
17937,454,2,1647,4.99,2007-02-16 07:43:24,ALEX,GRESHAM,alex.gresham@sakilacustomer.org
17938,454,2,1844,7.99,2007-02-16 22:22:19,ALEX,GRESHAM,alex.gresham@sakilacustomer.org
17939,454,1,1861,1.99,2007-02-16 23:45:57,ALEX,GRESHAM,alex.gresham@sakilacustomer.org
17940,454,1,1938,4.99,2007-02-17 05:47:02,ALEX,GRESHAM,alex.gresham@sakilacustomer.org
17941,454,2,2048,5.99,2007-02-17 13:23:55,ALEX,GRESHAM,alex.gresham@sakilacustomer.org
17942,454,2,2182,5.99,2007-02-17 23:24:44,ALEX,GRESHAM,alex.gresham@sakilacustomer.org
17943,454,1,2437,2.99,2007-02-18 16:58:52,ALEX,GRESHAM,alex.gresham@sakilacustomer.org
17945,454,1,3221,2.99,2007-02-21 00:18:13,ALEX,GRESHAM,alex.gresham@sakilacustomer.org
17946,454,1,3362,4.99,2007-02-21 10:48:20,ALEX,GRESHAM,alex.gresham@sakilacustomer.org
17947,455,2,1382,1.99,2007-02-15 13:46:34,JON,WILES,jon.wiles@sakilacustomer.org
17948,455,1,1802,1.99,2007-02-16 18:51:56,JON,WILES,jon.wiles@sakilacustomer.org
17949,455,1,1906,2.99,2007-02-17 03:22:01,JON,WILES,jon.wiles@sakilacustomer.org
17950,455,2,2356,0.99,2007-02-18 11:27:49,JON,WILES,jon.wiles@sakilacustomer.org
17951,456,1,1288,2.99,2007-02-15 07:10:18,RONNIE,RICKETTS,ronnie.ricketts@sakilacustomer.org
17952,456,1,1700,0.99,2007-02-16 11:46:49,RONNIE,RICKETTS,ronnie.ricketts@sakilacustomer.org
17953,456,2,2103,5.99,2007-02-17 17:41:36,RONNIE,RICKETTS,ronnie.ricketts@sakilacustomer.org
17954,456,2,2146,6.99,2007-02-17 20:54:49,RONNIE,RICKETTS,ronnie.ricketts@sakilacustomer.org
17955,456,1,2192,4.99,2007-02-18 00:04:13,RONNIE,RICKETTS,ronnie.ricketts@sakilacustomer.org
17956,456,1,2404,0.99,2007-02-18 15:02:14,RONNIE,RICKETTS,ronnie.ricketts@sakilacustomer.org
17957,456,1,2581,2.99,2007-02-19 03:22:39,RONNIE,RICKETTS,ronnie.ricketts@sakilacustomer.org
17958,457,2,1453,4.99,2007-02-15 18:05:05,BILL,GAVIN,bill.gavin@sakilacustomer.org
17959,457,2,1727,0.99,2007-02-16 13:50:13,BILL,GAVIN,bill.gavin@sakilacustomer.org
17960,457,1,2030,0.99,2007-02-17 11:41:53,BILL,GAVIN,bill.gavin@sakilacustomer.org
17961,457,1,2172,7.99,2007-02-17 22:34:42,BILL,GAVIN,bill.gavin@sakilacustomer.org
17962,457,1,2670,4.99,2007-02-19 09:58:42,BILL,GAVIN,bill.gavin@sakilacustomer.org
17963,457,1,2762,3.99,2007-02-19 15:50:57,BILL,GAVIN,bill.gavin@sakilacustomer.org
17964,457,1,2811,0.99,2007-02-19 18:21:56,BILL,GAVIN,bill.gavin@sakilacustomer.org
17965,457,2,3115,2.99,2007-02-20 16:27:31,BILL,GAVIN,bill.gavin@sakilacustomer.org
17966,457,2,3184,2.99,2007-02-20 21:26:10,BILL,GAVIN,bill.gavin@sakilacustomer.org
17967,458,2,2629,5.99,2007-02-19 07:10:38,LLOYD,DOWD,lloyd.dowd@sakilacustomer.org
17968,458,2,3322,0.99,2007-02-21 07:11:03,LLOYD,DOWD,lloyd.dowd@sakilacustomer.org
17969,459,2,1876,0.99,2007-02-17 01:19:17,TOMMY,COLLAZO,tommy.collazo@sakilacustomer.org
17970,459,2,1977,2.99,2007-02-17 08:06:48,TOMMY,COLLAZO,tommy.collazo@sakilacustomer.org
17971,459,2,2075,4.99,2007-02-17 15:08:59,TOMMY,COLLAZO,tommy.collazo@sakilacustomer.org
17972,459,1,2899,0.99,2007-02-20 01:07:47,TOMMY,COLLAZO,tommy.collazo@sakilacustomer.org
17973,459,2,3041,4.99,2007-02-20 11:04:10,TOMMY,COLLAZO,tommy.collazo@sakilacustomer.org
17974,459,2,3045,0.99,2007-02-20 11:10:26,TOMMY,COLLAZO,tommy.collazo@sakilacustomer.org
17976,460,2,1392,0.99,2007-02-15 14:40:53,LEON,BOSTIC,leon.bostic@sakilacustomer.org
17977,461,2,3127,5.99,2007-02-20 17:08:09,DEREK,BLAKELY,derek.blakely@sakilacustomer.org
17978,461,2,3319,4.99,2007-02-21 06:54:12,DEREK,BLAKELY,derek.blakely@sakilacustomer.org
17979,462,2,1773,5.99,2007-02-16 16:42:09,WARREN,SHERROD,warren.sherrod@sakilacustomer.org
17981,462,1,3279,4.99,2007-02-21 04:34:19,WARREN,SHERROD,warren.sherrod@sakilacustomer.org
17982,463,1,1284,2.99,2007-02-15 06:55:59,DARRELL,POWER,darrell.power@sakilacustomer.org
17983,463,2,2527,4.99,2007-02-18 23:38:57,DARRELL,POWER,darrell.power@sakilacustomer.org
17984,463,1,3217,2.99,2007-02-20 23:56:38,DARRELL,POWER,darrell.power@sakilacustomer.org
17985,463,1,3309,4.99,2007-02-21 06:29:15,DARRELL,POWER,darrell.power@sakilacustomer.org
17986,464,2,1277,4.99,2007-02-15 06:29:55,JEROME,KENYON,jerome.kenyon@sakilacustomer.org
17987,464,1,3167,2.99,2007-02-20 20:10:55,JEROME,KENYON,jerome.kenyon@sakilacustomer.org
17988,465,1,1337,2.99,2007-02-15 10:41:08,FLOYD,GANDY,floyd.gandy@sakilacustomer.org
17989,465,1,2079,4.99,2007-02-17 15:18:11,FLOYD,GANDY,floyd.gandy@sakilacustomer.org
17991,465,2,2524,0.99,2007-02-18 23:16:37,FLOYD,GANDY,floyd.gandy@sakilacustomer.org
17992,466,2,1808,7.99,2007-02-16 19:28:01,LEO,EBERT,leo.ebert@sakilacustomer.org
17994,466,1,3022,3.99,2007-02-20 09:45:46,LEO,EBERT,leo.ebert@sakilacustomer.org
17995,466,2,3237,4.99,2007-02-21 01:16:22,LEO,EBERT,leo.ebert@sakilacustomer.org
17996,466,2,3343,2.99,2007-02-21 09:25:25,LEO,EBERT,leo.ebert@sakilacustomer.org
17998,467,2,2121,4.99,2007-02-17 19:07:20,ALVIN,DELOACH,alvin.deloach@sakilacustomer.org
18000,467,1,3250,6.99,2007-02-21 01:45:02,ALVIN,DELOACH,alvin.deloach@sakilacustomer.org
18001,468,2,1229,2.99,2007-02-15 02:21:39,TIM,CARY,tim.cary@sakilacustomer.org
18003,468,1,1821,2.99,2007-02-16 20:11:15,TIM,CARY,tim.cary@sakilacustomer.org
18004,468,1,1975,2.99,2007-02-17 08:00:36,TIM,CARY,tim.cary@sakilacustomer.org
18005,468,2,2462,4.99,2007-02-18 18:28:41,TIM,CARY,tim.cary@sakilacustomer.org
18006,468,1,2831,0.99,2007-02-19 19:45:32,TIM,CARY,tim.cary@sakilacustomer.org
18007,469,2,1399,0.99,2007-02-15 14:58:17,WESLEY,BULL,wesley.bull@sakilacustomer.org
18009,470,2,1256,0.99,2007-02-15 04:42:23,GORDON,ALLARD,gordon.allard@sakilacustomer.org
18010,470,1,1283,0.99,2007-02-15 06:55:56,GORDON,ALLARD,gordon.allard@sakilacustomer.org
18011,470,2,1594,7.99,2007-02-16 03:43:38,GORDON,ALLARD,gordon.allard@sakilacustomer.org
18012,471,1,1447,4.99,2007-02-15 17:42:17,DEAN,SAUER,dean.sauer@sakilacustomer.org
18013,471,2,1449,2.99,2007-02-15 17:47:42,DEAN,SAUER,dean.sauer@sakilacustomer.org
18014,471,2,2165,2.99,2007-02-17 22:19:36,DEAN,SAUER,dean.sauer@sakilacustomer.org
18015,471,2,2350,4.99,2007-02-18 10:53:55,DEAN,SAUER,dean.sauer@sakilacustomer.org
18016,471,2,3073,4.99,2007-02-20 13:01:52,DEAN,SAUER,dean.sauer@sakilacustomer.org
18017,472,1,1389,4.99,2007-02-15 14:17:27,GREG,ROBINS,greg.robins@sakilacustomer.org
18018,472,2,1776,6.99,2007-02-16 17:15:24,GREG,ROBINS,greg.robins@sakilacustomer.org
18019,472,1,2538,5.99,2007-02-19 00:25:25,GREG,ROBINS,greg.robins@sakilacustomer.org
18020,472,1,2974,0.99,2007-02-20 06:28:50,GREG,ROBINS,greg.robins@sakilacustomer.org
18021,472,1,2991,4.99,2007-02-20 07:39:09,GREG,ROBINS,greg.robins@sakilacustomer.org
18022,472,1,3254,0.99,2007-02-21 01:55:36,GREG,ROBINS,greg.robins@sakilacustomer.org
